 127,,,,,,,,,Unknown(GQ153544.1),
 127,,,,,,,,,Unknown(GQ153545.1),
 127,,,,,,,,,Unknown(GQ153546.1),
 127,,,,,,,,,Unknown(GQ153540.1),
 127,,,,,,,,,Unknown(GQ153539.1),
 127,,,,,,,,,Unknown(GQ153541.1),
 127,,,,,,,,,Unknown(DQ084199.1),
 127,,,,,,,,,Unknown(DQ022305.2),
 127,,,,,,,,,Unknown(DQ084200.1),
 127,,,,,,,,,Unknown(GQ153548.1),
 127,,,,,,,,,Unknown(GQ153547.1),
 127,,,,,,,,,Unknown(GQ153543.1),
 127,,,,,,,,,Unknown(OK017808.1),
 127,,,,,,,,,Unknown(OK017802.1),
 127,,,,,,,,,Unknown(OK017837.1),
 127,,,,,,,,,Unknown(OK017841.1),

 128 ,183, 9560, 18872, 9248, 18557, 9254, 18560,MK211374.1,KY417149.1,Unknown (OK017831.1), 4.67683813805219E-31, 3.15677392160962E-15,NS, 1.23596729328289E-22, 1.08628875370155E-24, 3.24265677510012E-07,NS,NS, 1.99312480515259E-34,
 128,,,,,,,,,KC881006.1,
 128,,,,,,,,,KF367457.1,
 128,,,,,,,,,OQ503500.1,
 128,,,,,,,,,OQ503501.1,
 128,,,,,,,,,KC881005.1,
 128,,,,,,,,,OK017858.1,
 128,,,,,,,,,KY417150.1,
 128,,,,,,,,,KT444582.1,
 128,,,,,,,,,KY417146.1,
 128,,,,,,,,,OR233325.1,
 128,,,,,,,,,OR233326.1,

 129 ,184, 16155, 17488, 15745, 17075, 15846, 17176,OK017801.1,KT444582.1,OK017845.1, 4.53324267941962E-34, 7.84250719136768E-29,NS, 7.00250739924639E-12, 1.36997186276429E-09,NS,NS,NS, 1.41360851601594E-182,
 129,,,,,,,,OQ503499.1,GQ153544.1,KC881006.1
 129,,,,,,,,OQ503498.1,GQ153545.1,KF367457.1
 129,,,,,,,,OK017836.1,GQ153546.1,OQ503500.1
 129,,,,,,,,OK017802.1,GQ153540.1,OQ503501.1
 129,,,,,,,,,GQ153539.1,KC881005.1
 129,,,,,,,,,GQ153541.1,KY417152.1
 129,,,,,,,,,DQ084199.1,OK017858.1
 129,,,,,,,,,DQ022305.2,KY417150.1
 129,,,,,,,,,DQ084200.1,KT444582.1
 129,,,,,,,,,GQ153548.1,KY417146.1
 129,,,,,,,,,GQ153547.1,OK017852.1
 129,,,,,,,,,GQ153543.1,OK017855.1
 129,,,,,,,,,OK017807.1,OK017853.1
 129,,,,,,,,,OK017845.1,OK017854.1
 129,,,,,,,,,,OQ175345.1
 129,,,,,,,,,,OQ175347.1
 129,,,,,,,,,,OQ175344.1
 129,,,,,,,,,,OQ175346.1
 129,,,,,,,,,,OQ175348.1
 129,,,,,,,,,,OK017856.1
 129,,,,,,,,,,OK017857.1
 129,,,,,,,,,,OR261262.1
 129,,,,,,,,,,OR233325.1
 129,,,,,,,,,,OR233326.1

 130 ,186, 12792, 16730*, 12376, 16314*, 12486, 16421*,^OK017860.1,OK017832.1,DQ648857.1, 2.23914235185508E-33, 1.29222115294639E-30,NS, 2.28412217045153E-13,NS,NS,NS,NS, 1.99627839703176E-05,
 130,,,,,,,,OK017833.1[P],,DQ412043.1

 131 ,187, 20362*, 21254, 19937*, 20829, 20050*, 20942,^OK017833.1,DQ084199.1,Unknown (GQ153542.1), 1.75217571556611E-35, 3.57714077810453E-34, 6.15138633638068E-12, 1.49219264725197E-25, 5.27440381918981E-03,NS,NS,NS,NS,
 131,,,,,,,,,GQ153544.1,Unknown(GQ153543.1)
 131,,,,,,,,,GQ153545.1,
 131,,,,,,,,,GQ153546.1,
 131,,,,,,,,,GQ153540.1,
 131,,,,,,,,,GQ153539.1,
 131,,,,,,,,,GQ153541.1,
 131,,,,,,,,,DQ022305.2,
 131,,,,,,,,,DQ084200.1,

 132 ,188, 21758, 22780, 21441, 22323, 21444, 22329,^MK211374.1,Unknown (OR233299.1),DQ648857.1, 8.12593913285361E-33, 1.02332722269931E-22,NS, 1.83380982014669E-11,NS,NS,NS,NS, 3.08891755063101E-07,
 132,,,,,,,,,Unknown(OR233315.1),DQ412043.1
 132,,,,,,,,,Unknown(OR233318.1),OQ175343.1
 132,,,,,,,,,Unknown(OR233320.1),OK017833.1
 132,,,,,,,,,Unknown(OR233300.1),
 132,,,,,,,,,Unknown(OR233316.1),
 132,,,,,,,,,Unknown(OR233319.1),
 132,,,,,,,,,Unknown(OR233321.1),
 132,,,,,,,,,Unknown(OR233317.1),
 132,,,,,,,,,Unknown(OR233298.1),

 133 ,189, 2158, 4246, 2088, 4000, 2115, 3952,^MZ937001.1,MN908947.3,MZ937003.1, 8.32579913206957E-33, 1.05248500364888E-23,NS, 3.41160268881184E-09,NS,NS,NS,NS, 5.60853224671041E-19,

 134 ,190, 3228, 4662, 3155, 4410, 3137, 4368,^OQ175343.1,Unknown (OK017834.1),OK017833.1, 1.40358854635053E-32, 1.24640433460505E-24,NS, 7.03053761042678E-17,NS,NS,NS,NS, 4.36708602836613E-11,
 134,,,,,,,,DQ412043.1,Unknown(OK017835.1),OK017859.1

 135 ,191, 29638, 30300, 28556, 29215, 28454, 29113,OK287355.1,MZ081379.1,OR233302.1, 2.94524802031454E-28, 2.18935212367011E-32,NS, 2.48111753869514E-13,NS,NS,NS,NS, 1.92766941856937E-34,
 135,,,,,,,,,OR233325.1,MN908947.3
 135,,,,,,,,,OR233326.1,MZ937000.1
 135,,,,,,,,,OQ503506.1,MZ937001.1
 135,,,,,,,,,,MZ937003.1
 135,,,,,,,,,,MN996532.2
 135,,,,,,,,,,RacCS20637
 135,,,,,,,,,,RacCS20583
 135,,,,,,,,,,RacCS20600b
 135,,,,,,,,,,RacCS20588
 135,,,,,,,,,,RacCS20605
 135,,,,,,,,,,MZ081381.1
 135,,,,,,,,,,MZ937002.1
 135,,,,,,,,,,MZ937004.1
 135,,,,,,,,,,EPI_ISL_412977
 135,,,,,,,,,,MW251308.1
 135,,,,,,,,,,RacCS20600a
 135,,,,,,,,,,MW703458.1
 135,,,,,,,,,,OK017806.1
 135,,,,,,,,,,OP963576.1
 135,,,,,,,,,,EPI_ISL_852604
 135,,,,,,,,,,EPI_ISL_852605
 135,,,,,,,,,,OR233324.1
 135,,,,,,,,,,OR233322.1
 135,,,,,,,,,,OR233328.1

 136 ,192, 9013, 21616*, 8735, 21334*, 8707, 21303*,^KC881005.1,OQ503500.1,Unknown (KY417150.1), 1.84561785705047E-13, 4.9075128946507E-32,NS, 5.67276558665467E-21,NS,NS,NS,NS, 1.36075684054049E-09,
 136,,,,,,,,,KC881006.1,Unknown(KT444582.1)
 136,,,,,,,,,KF367457.1,

 137 ,193~, 30802, 30875*, 29209, 29267*, 29610, 29665*,^MW719567.1,Unknown (MZ081378.1),OQ401247.1, 8.38162601623412E-32, 4.67283909404813E-29,NS, 5.0815296927053E-03, 7.00459962582959E-03,NS,NS,NS,NS,
 137,,,,,,,,,Unknown(MZ081380.1),OQ401249.1
 137,,,,,,,,,Unknown(MZ081376.1),OP776339.1
 137,,,,,,,,,Unknown(GWHBAUP01000001),
 137,,,,,,,,,Unknown(GWHBAUS01000001),
 137,,,,,,,,,Unknown(GWHBAUN01000001),
 137,,,,,,,,,Unknown(GWHBAUO01000001),

 138 ,195, 3512, 4132*, 3240, 3780*, 3304, 3841*,^JX993988.1,MZ081379.1,MZ081382.1,NS, 1.22664070033012E-09,NS, 1.97807635089365E-15, 9.47480157508344E-12, 3.04486408479726E-18,NS,NS, 1.44499538754756E-31,

 139 ,196, 21702, 22618, 21168, 21962, 21389, 22195,^OK017856.1,AY394995.1,KY417151.1, 4.2251214133046E-46, 3.75009670302261E-50,NS, 1.0970834276812E-21, 5.57087177912953E-21,NS,NS,NS, 1.39935228809949E-31,
 139,,,,,,,,OK017852.1,,KC881006.1
 139,,,,,,,,OK017855.1,,KF367457.1
 139,,,,,,,,OK017853.1,,OQ503500.1
 139,,,,,,,,OK017854.1,,OQ503501.1
 139,,,,,,,,OQ175345.1,,KC881005.1
 139,,,,,,,,OQ175347.1,,KY417152.1
 139,,,,,,,,OQ175344.1,,
 139,,,,,,,,OQ175346.1,,
 139,,,,,,,,OQ175348.1,,
 139,,,,,,,,OK017857.1,,

 140 ,197, 24429*, 26134, 23712*, 25398, 23894*, 25581,^OK017856.1,Unknown (KY770858.1),OR233306.1, 1.08143710891049E-05, 6.5983892972632E-05,NS, 7.89461778491357E-07, 2.25680676187998E-08,NS,NS,NS, 1.65197378305768E-44,
 140,,,,,,,,OK017852.1,Unknown(KY770859.1),OR233296.1
 140,,,,,,,,OK017855.1,,OR233305.1
 140,,,,,,,,OK017853.1,,OR233307.1
 140,,,,,,,,OK017854.1,,
 140,,,,,,,,OQ175345.1,,
 140,,,,,,,,OQ175347.1,,
 140,,,,,,,,OQ175344.1,,
 140,,,,,,,,OQ175346.1,,
 140,,,,,,,,OQ175348.1,,
 140,,,,,,,,OK017857.1,,

 141 ,198, 8564, 15850, 8289, 15572, 8261, 15541,^KY417148.1,KY417147.1,KY417143.1, 1.96865379042274E-28, 1.62756275503606E-28,NS, 1.78356928565272E-16, 1.66655152546205E-16, 8.34834104632655E-18,NS,NS, 4.92765567803928E-31,

 142 ,199, 25258, 26158, 24757, 25639, 24723, 25605,^OR261267.1,OK017793.1,Unknown (KT444582.1), 2.35381995747802E-28, 9.19943073804504E-31,NS, 1.27465633858427E-13,NS,NS,NS,NS, 6.15142417651218E-31,
 142,,,,,,,,,KY417143.1,Unknown(KY417150.1)
 142,,,,,,,,,KY417149.1,Unknown(AY394995.1)
 142,,,,,,,,,KY417148.1,
 142,,,,,,,,,OQ503502.1,
 142,,,,,,,,,KY417142.1,
 142,,,,,,,,,MK211377.1,
 142,,,,,,,,,MK211375.1,
 142,,,,,,,,,OR233292.1,
 142,,,,,,,,,OR233304.1,
 142,,,,,,,,,OQ175342.1,
 142,,,,,,,,,OR233293.1,
 142,,,,,,,,,OR233308.1,
 142,,,,,,,,,OR233296.1,
 142,,,,,,,,,OR233305.1,
 142,,,,,,,,,OR233307.1,
 142,,,,,,,,,OR233297.1,
 142,,,,,,,,,OK017792.1,
 142,,,,,,,,,OK287354.1,
 142,,,,,,,,,KY770858.1,
 142,,,,,,,,,KY770859.1,
 142,,,,,,,,,KY417145.1,
 142,,,,,,,,,MK211374.1,

 143 ,200, 3646, 11533, 3334, 11120, 3438, 11227,^OK017845.1,Unknown (OK017839.1),OK017844.1, 2.1458835109292E-04, 1.97741782175243E-05,NS, 4.61145214360464E-06,NS,NS,NS,NS, 8.98727187843344E-31,

 144 ,201, 23642, 24383*, 22909, 23629*, 23128, 23848*,^KJ473816.1,KY417142.1,Unknown (OK017811.1), 2.39688424388746E-30, 1.68653100804244E-30,NS, 5.48093272075051E-15,NS,NS,NS,NS, 3.94775769778531E-24,
 144,,,,,,,,,,Unknown(KF294457.1)
 144,,,,,,,,,,Unknown(OK017809.1)
 144,,,,,,,,,,Unknown(OK017810.1)
 144,,,,,,,,,,Unknown(OK017808.1)
 144,,,,,,,,,,Unknown(OK017807.1)
 144,,,,,,,,,,Unknown(OK017802.1)
 144,,,,,,,,,,Unknown(OK017837.1)

 145 ,202, 7544, 8056, 7251, 7760, 7244, 7753,OR233309.1,OR261267.1,OR261264.1, 6.46023752420433E-30, 5.09760161211924E-26,NS, 2.37515772099968E-05,NS, 2.6043195499874E-05,NS,NS,NS,

 146 ,203, 16687, 17640, 16280, 17230, 16378, 17328,OK017831.1,DQ648857.1,OK287354.1, 1.45491438311038E-30, 8.14182891735027E-22,NS, 1.15644038636977E-12, 1.7320604561041E-10,NS,NS,NS,NS,
 146,,,,,,,,OK017829.1,DQ412043.1,KC881006.1
 146,,,,,,,,OK017830.1,,OQ503501.1
 146,,,,,,,,,,KY417152.1
 146,,,,,,,,,,OK017858.1
 146,,,,,,,,,,KY417150.1
 146,,,,,,,,,,KT444582.1
 146,,,,,,,,,,KY417146.1
 146,,,,,,,,,,OK017852.1
 146,,,,,,,,,,OK017855.1
 146,,,,,,,,,,OK017853.1
 146,,,,,,,,,,OK017854.1
 146,,,,,,,,,,OQ175345.1
 146,,,,,,,,,,OQ175347.1
 146,,,,,,,,,,OQ175344.1
 146,,,,,,,,,,OQ175346.1
 146,,,,,,,,,,OQ175348.1
 146,,,,,,,,,,OK017856.1
 146,,,,,,,,,,OK017857.1
 146,,,,,,,,,,AY394995.1
 146,,,,,,,,,,OR233303.1
 146,,,,,,,,,,OR233325.1
 146,,,,,,,,,,OR233326.1

 147 ,205, 18397, 20845, 18144, 20592, 18085, 20533,^MW251308.1,EPI_ISL_852605,Unknown (EPI_ISL_412977), 3.42993641396948E-29, 1.98668405386071E-27,NS, 3.84356914875525E-12, 3.77039532993305E-09,NS,NS,NS, 1.13396403378374E-10,
 147,,,,,,,,RacCS20600a,EPI_ISL_852604,Unknown(MZ081381.1)
 147,,,,,,,,,OR233324.1,
 147,,,,,,,,,OR233322.1,
 147,,,,,,,,,OR233328.1,
 147,,,,,,,,,OR233323.1,

 148 ,206~, 2008, 21529*, 1967, 21275*, 1965, 21216*,^MW251308.1,MZ937002.1,EPI_ISL_852605, 1.91580720494112E-15, 9.53742525324777E-11,NS, 1.49993226751743E-10, 4.9028425472483E-06,NS,NS,NS, 9.41423346904332E-80,
 148,,,,,,,,RacCS20600a,MZ937000.1,EPI_ISL_852604
 148,,,,,,,,,MZ937003.1,OR233324.1
 148,,,,,,,,,MZ937004.1,OR233322.1
 148,,,,,,,,,EPI_ISL_412977,OR233328.1
 148,,,,,,,,,,OR233323.1

 149 ,207, 27522, 29262*, 27025, 28174*, 26938, 28080*,^MW703458.1,MZ937003.1,OK017804.1, 2.70732121619754E-28, 2.64590663403521E-23, 6.47149335765845E-28, 1.74148910968618E-11, 2.00571392745647E-12,NS,NS,NS, 3.2301456033929E-25,
 149,,,,,,,,,MZ081381.1,OK017803.1

 150 ,211, 23622, 24383*, 23111, 23851*, 23108, 23848*,^KY770858.1,KY417142.1,Unknown (OK017808.1), 4.56390883204243E-28, 1.38079162752387E-24, 2.17792926078872E-25, 4.33296816867166E-15, 1.40803142566183E-10,NS,NS,NS, 7.88575883763235E-19,
 150,,,,,,,,,,Unknown(GQ153544.1)
 150,,,,,,,,,,Unknown(GQ153545.1)
 150,,,,,,,,,,Unknown(GQ153546.1)
 150,,,,,,,,,,Unknown(GQ153540.1)
 150,,,,,,,,,,Unknown(GQ153539.1)
 150,,,,,,,,,,Unknown(GQ153541.1)
 150,,,,,,,,,,Unknown(DQ084199.1)
 150,,,,,,,,,,Unknown(DQ022305.2)
 150,,,,,,,,,,Unknown(DQ084200.1)
 150,,,,,,,,,,Unknown(GQ153548.1)
 150,,,,,,,,,,Unknown(GQ153547.1)
 150,,,,,,,,,,Unknown(GQ153542.1)
 150,,,,,,,,,,Unknown(GQ153543.1)
 150,,,,,,,,,,Unknown(OK017810.1)
 150,,,,,,,,,,Unknown(OK017811.1)
 150,,,,,,,,,,Unknown(OK017807.1)
 150,,,,,,,,,,Unknown(OK017802.1)
 150,,,,,,,,,,Unknown(OK017837.1)

 151 ,212, 25725*, 26226, 24968*, 25454, 25187*, 25673,^KJ473816.1,KY417145.1,Unknown (KT444582.1), 8.54595545295989E-18, 3.02892402596962E-13,NS, 3.65227261628569E-08,NS,NS,NS,NS, 5.07875600796696E-28,
 151,,,,,,,,,,Unknown(KY417150.1)
 151,,,,,,,,,,Unknown(AY394995.1)

 152 ,213, 7055*, 14794, 6783*, 14516, 6755*, 14485,^KY417151.1,Unknown (KC881006.1),KY417152.1, 4.48361330875739E-17, 6.67870785493431E-17, 2.40713002110996E-17, 2.30913613094507E-14,NS,NS,NS,NS, 6.67915498345542E-28,
 152,,,,,,,,,Unknown(KF367457.1),
 152,,,,,,,,,Unknown(OQ503500.1),

 153 ,214, 23620, 24383*, 23078, 23820*, 23106, 23848*,OK287354.1,OR233304.1,Unknown (OK017814.1), 7.52575136305505E-28, 8.05803216554299E-22,NS, 2.56349770410847E-11, 2.36607725425848E-11, 3.02847854797844E-13,NS,NS, 1.16476934946505E-23,
 153,,,,,,,,,,Unknown(KF294457.1)
 153,,,,,,,,,,Unknown(GQ153544.1)
 153,,,,,,,,,,Unknown(GQ153545.1)
 153,,,,,,,,,,Unknown(GQ153546.1)
 153,,,,,,,,,,Unknown(GQ153540.1)
 153,,,,,,,,,,Unknown(GQ153539.1)
 153,,,,,,,,,,Unknown(GQ153541.1)
 153,,,,,,,,,,Unknown(DQ084199.1)
 153,,,,,,,,,,Unknown(DQ022305.2)
 153,,,,,,,,,,Unknown(DQ084200.1)
 153,,,,,,,,,,Unknown(GQ153548.1)
 153,,,,,,,,,,Unknown(GQ153547.1)
 153,,,,,,,,,,Unknown(GQ153542.1)
 153,,,,,,,,,,Unknown(GQ153543.1)
 153,,,,,,,,,,Unknown(OK017809.1)
 153,,,,,,,,,,Unknown(OK017810.1)
 153,,,,,,,,,,Unknown(OK017811.1)
 153,,,,,,,,,,Unknown(OK017808.1)
 153,,,,,,,,,,Unknown(OK017807.1)
 153,,,,,,,,,,Unknown(OK017837.1)
 153,,,,,,,,,,Unknown(OQ503496.1)
 153,,,,,,,,,,Unknown(OQ503495.1)
 153,,,,,,,,,,Unknown(OK017816.1)
 153,,,,,,,,,,Unknown(OK017817.1)
 153,,,,,,,,,,Unknown(OK017818.1)
 153,,,,,,,,,,Unknown(OK017821.1)
 153,,,,,,,,,,Unknown(OK017820.1)
 153,,,,,,,,,,Unknown(OK017815.1)
 153,,,,,,,,,,Unknown(OM240725.1)

 154 ,215, 22834, 28666*, 22282, 27441*, 22383, 27543*,^OK017814.1,Unknown (OK017843.1),OQ503495.1, 3.65112798920748E-23, 5.8487483882083E-21,NS, 4.409868653012E-20, 2.43194178477972E-14,NS,NS,NS, 8.6033859302958E-30,
 154,,,,,,,,OK017816.1,,OQ503496.1
 154,,,,,,,,OK017817.1,,
 154,,,,,,,,OK017818.1,,
 154,,,,,,,,OK017821.1,,
 154,,,,,,,,OK017820.1,,
 154,,,,,,,,OK017815.1,,
 154,,,,,,,,OM240725.1,,
 154,,,,,,,,MW681002.1,,

 155 ,216~, 30808, 30875*, 30229, 30287*, 29616, 29665*,^OQ503504.1,Unknown (MZ190138.1),KY417151.1, 2.45548361718242E-27, 8.32633289916343E-28,NS, 2.44470619550119E-05,NS,NS,NS,NS, 5.6698201689187E-10,
 155,,,,,,,,,,KF294457.1
 155,,,,,,,,,,KC881006.1
 155,,,,,,,,,,KC881005.1
 155,,,,,,,,,,KY417152.1
 155,,,,,,,,,,OQ503505.1
 155,,,,,,,,,,KY417146.1
 155,,,,,,,,,,OQ175345.1
 155,,,,,,,,,,OQ175347.1
 155,,,,,,,,,,OQ175344.1
 155,,,,,,,,,,OQ175346.1
 155,,,,,,,,,,OQ175348.1
 155,,,,,,,,,,OQ175342.1
 155,,,,,,,,,,OR233308.1
 155,,,,,,,,,,OR233296.1
 155,,,,,,,,,,OR233305.1
 155,,,,,,,,,,OR233297.1
 155,,,,,,,,,,OR261264.1
 155,,,,,,,,,,OR261265.1
 155,,,,,,,,,,OQ175350.1
 155,,,,,,,,,,KY770858.1
 155,,,,,,,,,,OR261266.1
 155,,,,,,,,,,OR261268.1
 155,,,,,,,,,,OR261263.1
 155,,,,,,,,,,OR233294.1
 155,,,,,,,,,,OR233310.1
 155,,,,,,,,,,KY417145.1
 155,,,,,,,,,,KP886809.1
 155,,,,,,,,,,MZ081379.1

 156 ,218, 6600, 10896, 6328, 10618, 6300, 10590,^MK211375.1,OQ503502.1,Unknown (KY770858.1), 5.30981559684639E-23, 2.60635141832579E-27,NS, 2.32450406449771E-16, 2.43346181761273E-15, 4.83276254953565E-25,NS,NS, 3.59842123089223E-11,

 157 ,220, 20833, 21687*, 20315, 21168*, 20521, 21374*,^KJ473813.1,OQ503497.1,OK017799.1, 5.46160788851274E-11, 3.87206255766345E-21,NS, 3.6732162571916E-16, 1.6641837760692E-04,NS,NS,NS, 1.73198119709362E-295,
 157,,,,,,,,KJ473812.1,OK017801.1,KU182964.1
 157,,,,,,,,KY770860.1,,OK017796.1
 157,,,,,,,,DQ412042.1,,OK017795.1
 157,,,,,,,,,,OK017800.1
 157,,,,,,,,,,OK017797.1
 157,,,,,,,,,,KJ473811.1
 157,,,,,,,,,,KY938558.1
 157,,,,,,,,,,ON378802.1

 158 ,223, 25425*, 27582, 24911*, 27020, 24890*, 26998,^OQ503506.1,MZ081379.1,Unknown (MZ081382.1), 4.05295559825721E-27, 1.1736022395476E-25,NS,NS, 1.00367901933292E-11,NS,NS,NS, 3.70228497883008E-16,

 159 ,224, 6556, 18566, 6204, 18205, 6256, 18254,OM240725.1,OK017841.1,OK017828.1, 9.07053071824053E-08, 4.49785005037809E-09,NS, 3.14710725217516E-13, 6.29280217482831E-06, 1.33992442086173E-20,NS,NS, 7.77416128347859E-27,

 160 ,225, 21698*, 23866, 21284*, 23245, 21385*, 23346,^OK017809.1,KF294457.1,OK017811.1, 9.01794620748896E-22, 6.90567271831877E-21,NS, 1.14257907903908E-10, 5.43186199411814E-05,NS,NS,NS, 8.85981683972201E-27,
 160,,,,,,,,,,OK017810.1

 161 ,226, 23034, 23405, 22473, 22781, 22580, 22891,^OK017839.1,OK017810.1,Unknown (OK017807.1), 1.10260693405216E-26, 4.87720005030241E-22,NS, 2.10098293768091E-14, 1.53214486035141E-07, 4.50480485509536E-44,NS,NS, 1.92760584910187E-16,
 161,,,,,,,,OK017844.1,OK017811.1,
 161,,,,,,,,OK017845.1,,
 161,,,,,,,,OK017842.1,,

 162 ,228, 23068, 23389, 22652, 22964, 22614, 22875,^KF569996.1,AY394995.1,Unknown (OK017856.1), 5.2343360108116E-26, 2.54395086145855E-16,NS, 5.1852310414766E-11, 6.0644975278139E-03,NS,NS,NS,NS,
 162,,,,,,,,,,Unknown(OK017852.1)
 162,,,,,,,,,,Unknown(OK017855.1)
 162,,,,,,,,,,Unknown(OK017853.1)
 162,,,,,,,,,,Unknown(OK017854.1)
 162,,,,,,,,,,Unknown(OQ175345.1)
 162,,,,,,,,,,Unknown(OQ175347.1)
 162,,,,,,,,,,Unknown(OQ175344.1)
 162,,,,,,,,,,Unknown(OQ175346.1)
 162,,,,,,,,,,Unknown(OQ175348.1)
 162,,,,,,,,,,Unknown(OK017857.1)

 163 ,229, 2841*, 8314, 2707*, 7950, 2777*, 8011,JX993988.1,KY417152.1,MZ081377.1, 1.29203860780363E-25, 2.58012289938515E-15,NS, 2.69229392173591E-19, 1.14274876822161E-16, 1.3135170548363E-17,NS,NS, 2.86327775073877E-45,
 163,,,,,,,,,KC881006.1,KF569996.1
 163,,,,,,,,,KF367457.1,OQ503506.1
 163,,,,,,,,,OQ503500.1,
 163,,,,,,,,,OK017858.1,
 163,,,,,,,,,KY417150.1,
 163,,,,,,,,,KT444582.1,
 163,,,,,,,,,KY417146.1,
 163,,,,,,,,,OR233325.1,
 163,,,,,,,,,OR233326.1,

 164 ,230, 19836, 20576, 19466, 20206, 19524, 20264,^JX993988.1,OK017856.1,MZ081377.1, 4.10299019851859E-31, 8.46225775509431E-29,NS, 2.14831086171785E-09, 9.42439058308137E-10, 8.94611361373815E-11,NS,NS,NS,
 164,,,,,,,,MZ081379.1,OK017852.1,OQ503506.1
 164,,,,,,,,,OK017855.1,
 164,,,,,,,,,OK017853.1,
 164,,,,,,,,,OK017854.1,
 164,,,,,,,,,OQ175345.1,
 164,,,,,,,,,OQ175347.1,
 164,,,,,,,,,OQ175344.1,
 164,,,,,,,,,OQ175346.1,
 164,,,,,,,,,OQ175348.1,
 164,,,,,,,,,OK017857.1,

 165 ,231, 23431, 24910*, 22783, 24241*, 22917, 24375*,^OK017859.1,DQ648857.1,Unknown (OK017808.1), 1.54470028971079E-25, 1.69752147929358E-05,NS, 8.01927062160796E-13, 2.9637970885081E-06,NS,NS,NS,NS,
 165,,,,,,,,,DQ412043.1,Unknown(GQ153544.1)
 165,,,,,,,,,OQ175343.1,Unknown(GQ153545.1)
 165,,,,,,,,,OK017860.1,Unknown(GQ153546.1)
 165,,,,,,,,,,Unknown(GQ153540.1)
 165,,,,,,,,,,Unknown(GQ153539.1)
 165,,,,,,,,,,Unknown(GQ153541.1)
 165,,,,,,,,,,Unknown(DQ084199.1)
 165,,,,,,,,,,Unknown(DQ022305.2)
 165,,,,,,,,,,Unknown(DQ084200.1)
 165,,,,,,,,,,Unknown(GQ153548.1)
 165,,,,,,,,,,Unknown(GQ153547.1)
 165,,,,,,,,,,Unknown(GQ153542.1)
 165,,,,,,,,,,Unknown(GQ153543.1)
 165,,,,,,,,,,Unknown(OK017807.1)
 165,,,,,,,,,,Unknown(OK017802.1)

 166 ,232, 28821*, 29206, 27599*, 27947, 27696*, 28027,OK017825.1,OR233291.1,OK017828.1, 2.58919372132848E-15, 1.15365087386001E-16, 2.49333654057317E-13, 3.24119719738149E-10,NS, 7.03043075708983E-06,NS,NS, 1.85958308486072E-25,
 166,,,,,,,,OK017826.1,OK017792.1,OK017827.1

 167 ,233, 29930, 30402, 28711, 29183, 28743, 29215,OK017804.1,MZ081379.1,OR233302.1, 3.81355409823759E-25, 1.14463641219843E-19, 8.04412259973988E-20, 9.46412917020376E-05, 2.77653189238165E-03, 2.29240701762549E-03,NS,NS, 1.13396403378374E-10,
 167,,,,,,,,MG772933.1,OK017827.1,OK017806.1
 167,,,,,,,,MG772934.1,OK017828.1,OP963576.1
 167,,,,,,,,OK017803.1,OK017825.1,
 167,,,,,,,,,OK017826.1,
 167,,,,,,,,,OK017858.1,
 167,,,,,,,,,OK017793.1,
 167,,,,,,,,,OQ175342.1,
 167,,,,,,,,,OR233293.1,
 167,,,,,,,,,OR233297.1,
 167,,,,,,,,,OK017792.1,
 167,,,,,,,,,OR233291.1,
 167,,,,,,,,,OQ175350.1,
 167,,,,,,,,,KY770858.1,
 167,,,,,,,,,KY770859.1,
 167,,,,,,,,,OR233314.1,
 167,,,,,,,,,OR233312.1,
 167,,,,,,,,,OR233313.1,
 167,,,,,,,,,OR233301.1,
 167,,,,,,,,,OR233311.1,
 167,,,,,,,,,OR261266.1,
 167,,,,,,,,,OR261267.1,
 167,,,,,,,,,OR261268.1,
 167,,,,,,,,,OR261263.1,
 167,,,,,,,,,OR261262.1,
 167,,,,,,,,,DQ071615.1,
 167,,,,,,,,,OR233325.1,
 167,,,,,,,,,OQ503506.1,
 167,,,,,,,,,MK211374.1,
 167,,,,,,,,,OK017859.1,
 167,,,,,,,,,OQ503497.1,
 167,,,,,,,,,OQ175349.1,
 167,,,,,,,,,OR233315.1,
 167,,,,,,,,,OR233318.1,
 167,,,,,,,,,OR233320.1,
 167,,,,,,,,,OR233300.1,
 167,,,,,,,,,OR233316.1,
 167,,,,,,,,,OR233319.1,
 167,,,,,,,,,OR233321.1,
 167,,,,,,,,,OR233317.1,
 167,,,,,,,,,OR233299.1,
 167,,,,,,,,,OR233298.1,

 168 ,236, 19988, 20780, 19688, 20480, 19676, 20468,^GQ153547.1,OK017807.1,DQ084199.1, 4.55370163939584E-25, 8.08762312886735E-04, 6.86682441878016E-17, 8.71533047782206E-18, 2.29818206048369E-08, 3.9849084997684E-03,NS,NS,NS,
 168,,,,,,,,,,GQ153544.1
 168,,,,,,,,,,GQ153545.1
 168,,,,,,,,,,GQ153546.1
 168,,,,,,,,,,GQ153540.1
 168,,,,,,,,,,GQ153539.1
 168,,,,,,,,,,GQ153541.1
 168,,,,,,,,,,DQ022305.2
 168,,,,,,,,,,DQ084200.1
 168,,,,,,,,,,GQ153548.1

